Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond uS/cm,Depth m,nLF Cond uS/cm,Pressure psi a,Sal psu,SpCond uS/cm,TDS mg/L,Temp C,Vertical Position m,Battery V,Cable Pwr V
4/2/2021,6:32:00,0,Default,134.8,2.825,198.9,4.018,0.09,195.5,127,8.729,2.825,2.83,0.1
4/2/2021,6:32:30,0,Default,133.8,2.829,197.5,4.022,0.09,194.1,126,8.73,2.829,2.84,0.1
4/2/2021,6:33:00,0,Default,132.7,2.832,196,4.027,0.09,192.6,125,8.721,2.832,2.84,0.1
4/2/2021,6:33:30,0,Default,132.4,2.836,195.5,4.033,0.09,192.1,125,8.715,2.836,2.83,0.1
4/2/2021,6:34:00,0,Default,132.2,2.839,195.3,4.037,0.09,191.9,125,8.713,2.839,2.84,0.1
4/2/2021,6:34:30,0,Default,132.2,2.843,195.2,4.043,0.09,191.9,125,8.712,2.843,2.84,0.1
4/2/2021,6:35:00,0,Default,132,2.847,195,4.048,0.09,191.7,125,8.71,2.847,2.83,0.1
4/2/2021,6:35:30,0,Default,131.9,2.85,194.9,4.052,0.09,191.5,124,8.709,2.85,2.84,0.1
4/2/2021,6:36:00,0,Default,131.8,2.852,194.6,4.056,0.09,191.2,124,8.722,2.852,2.83,0.1
4/2/2021,6:36:30,0,Default,130.9,2.854,193.3,4.059,0.09,189.9,123,8.728,2.854,2.84,0.1
4/2/2021,6:37:00,0,Default,129.9,2.856,191.9,4.061,0.09,188.6,123,8.721,2.856,2.83,0.1
4/2/2021,6:37:30,0,Default,128.8,2.857,190.2,4.063,0.09,186.9,121,8.723,2.858,2.83,0.1
4/2/2021,6:38:00,0,Default,128.2,2.86,189.3,4.067,0.09,186,121,8.724,2.86,2.84,0.1
4/2/2021,6:38:30,0,Default,127.7,2.862,188.5,4.07,0.09,185.3,120,8.723,2.862,2.83,0.1
4/2/2021,6:39:00,0,Default,127.2,2.864,187.9,4.073,0.09,184.6,120,8.724,2.865,2.83,0.1
4/2/2021,6:39:30,0,Default,126.6,2.866,186.9,4.076,0.09,183.7,119,8.723,2.867,2.83,0.1
4/2/2021,6:40:00,0,Default,126.1,2.87,186.2,4.081,0.09,182.9,119,8.721,2.87,2.83,0.1
4/2/2021,6:40:30,0,Default,125.9,2.873,186,4.086,0.09,182.8,119,8.718,2.873,2.84,0.1
4/2/2021,6:41:00,0,Default,125.5,2.878,185.3,4.093,0.09,182.1,118,8.718,2.878,2.83,0.1
4/2/2021,6:41:30,0,Default,125.3,2.882,185.1,4.099,0.09,181.9,118,8.724,2.883,2.83,0.1
4/2/2021,6:42:00,0,Default,125.2,2.887,184.8,4.105,0.09,181.6,118,8.722,2.887,2.83,0.1
4/2/2021,6:42:30,0,Default,125.1,2.891,184.7,4.111,0.09,181.5,118,8.72,2.892,2.83,0.1
4/2/2021,6:43:00,0,Default,125.1,2.896,184.7,4.118,0.09,181.6,118,8.72,2.896,2.83,0.1
4/2/2021,6:43:30,0,Default,125.1,2.9,184.7,4.124,0.09,181.5,118,8.72,2.901,2.83,0.1
4/2/2021,6:44:00,0,Default,125.1,2.904,184.8,4.13,0.09,181.6,118,8.718,2.905,2.83,0.1
4/2/2021,6:44:30,0,Default,124.9,2.909,184.5,4.136,0.09,181.4,118,8.712,2.91,2.83,0.1
4/2/2021,6:45:00,0,Default,124.8,2.913,184.3,4.142,0.09,181.2,118,8.711,2.914,2.83,0.1
4/2/2021,6:45:30,0,Default,124.4,2.917,183.9,4.148,0.09,180.7,117,8.705,2.918,2.84,0.1
4/2/2021,6:46:00,0,Default,124.4,2.921,183.8,4.154,0.09,180.7,117,8.706,2.922,2.83,0.1
4/2/2021,6:46:30,0,Default,124.4,2.925,183.8,4.16,0.09,180.6,117,8.704,2.926,2.83,0.1
4/2/2021,6:47:00,0,Default,124.5,2.93,183.8,4.167,0.09,180.7,117,8.711,2.93,2.83,0.1
4/2/2021,6:47:30,0,Default,124.5,2.935,183.9,4.173,0.09,180.7,117,8.709,2.935,2.83,0.1
4/2/2021,6:48:00,0,Default,124.4,2.939,183.8,4.179,0.09,180.6,117,8.711,2.939,2.84,0.1
4/2/2021,6:48:30,0,Default,124.3,2.942,183.7,4.184,0.09,180.5,117,8.712,2.943,2.83,0.1
4/2/2021,6:49:00,0,Default,124.2,2.946,183.5,4.189,0.09,180.4,117,8.702,2.946,2.83,0.1
4/2/2021,6:49:30,0,Default,124.1,2.95,183.3,4.195,0.09,180.2,117,8.703,2.95,2.83,0.1
4/2/2021,6:50:00,0,Default,123.9,2.953,183.1,4.2,0.09,179.9,117,8.703,2.953,2.83,0.1
4/2/2021,6:50:30,0,Default,123.9,2.957,183,4.205,0.09,179.9,117,8.707,2.957,2.83,0.1
4/2/2021,6:51:00,0,Default,123.8,2.96,182.9,4.209,0.09,179.8,117,8.706,2.959,2.83,0.1
4/2/2021,6:51:30,0,Default,123.7,2.963,182.8,4.214,0.09,179.7,117,8.703,2.964,2.83,0.1
4/2/2021,6:52:00,0,Default,119.7,2.966,176.9,4.218,0.08,173.9,113,8.698,2.967,2.83,0.1
4/2/2021,6:52:30,0,Default,109.9,2.97,162.4,4.223,0.08,159.6,104,8.701,2.97,2.83,0.1
4/2/2021,6:53:00,0,Default,108.4,2.973,160.2,4.228,0.07,157.4,102,8.704,2.974,2.83,0.1
4/2/2021,6:53:30,0,Default,105.4,2.977,155.7,4.234,0.07,153,99,8.697,2.977,2.83,0.1
4/2/2021,6:54:00,0,Default,104,2.98,153.7,4.238,0.07,151,98,8.695,2.981,2.83,0.1
4/2/2021,6:54:30,0,Default,101.7,2.983,150.3,4.242,0.07,147.7,96,8.692,2.983,2.83,0.1
4/2/2021,6:55:00,0,Default,101.6,2.986,150.2,4.246,0.07,147.6,96,8.69,2.987,2.83,0.1
4/2/2021,6:55:30,0,Default,102.3,2.989,151.3,4.251,0.07,148.6,97,8.693,2.99,2.83,0.1
4/2/2021,6:56:00,0,Default,110.6,2.992,163.4,4.255,0.08,160.6,104,8.7,2.991,2.83,0.1
4/2/2021,6:56:30,0,Default,149.7,2.995,221.2,4.259,0.1,217.4,141,8.705,2.995,2.83,0.1
4/2/2021,6:57:00,0,Default,153.3,2.998,226.5,4.263,0.11,222.6,145,8.705,2.999,2.83,0.1
4/2/2021,6:57:30,0,Default,156.5,3.001,231.3,4.267,0.11,227.3,148,8.704,3.002,2.83,0.1
4/2/2021,6:58:00,0,Default,156.7,3.005,231.5,4.273,0.11,227.5,148,8.702,3.005,2.83,0.1
4/2/2021,6:58:30,0,Default,165,3.008,243.8,4.278,0.11,239.6,156,8.71,3.008,2.83,0.1
4/2/2021,6:59:00,0,Default,167.9,3.011,248,4.283,0.12,243.7,158,8.712,3.012,2.83,0.1
4/2/2021,6:59:30,0,Default,176,3.015,259.9,4.288,0.12,255.4,166,8.713,3.016,2.83,0.1
4/2/2021,7:00:00,0,Default,204.9,3.018,302.7,4.292,0.14,297.5,193,8.711,3.018,2.83,0.1
4/2/2021,7:00:30,0,Default,257.5,3.021,380.3,4.296,0.18,373.8,243,8.715,3.021,2.83,0.1
4/2/2021,7:01:00,0,Default,348,3.023,513.9,4.3,0.25,505,328,8.721,3.024,2.83,0.1
4/2/2021,7:01:30,0,Default,720.6,3.025,1063.9,4.303,0.52,1045.5,680,8.729,3.025,2.83,0.1
4/2/2021,7:02:00,0,Default,1107.3,3.027,1634.2,4.307,0.81,1606,1044,8.743,3.027,2.83,0.1
4/2/2021,7:02:30,0,Default,1278.5,3.029,1886.9,4.31,0.95,1854.3,1205,8.742,3.029,2.83,0.1
4/2/2021,7:03:00,0,Default,1631,3.031,2406.8,4.314,1.22,2365.3,1537,8.747,3.032,2.83,0.1
4/2/2021,7:03:30,0,Default,1424,3.034,2102.7,4.318,1.06,2066.4,1343,8.725,3.034,2.83,0.1
4/2/2021,7:04:00,0,Default,1296.9,3.037,1914.8,4.322,0.96,1881.8,1223,8.727,3.037,2.83,0.1
4/2/2021,7:04:30,0,Default,1297.2,3.041,1915,4.328,0.96,1882,1223,8.731,3.042,2.83,0.1
4/2/2021,7:05:00,0,Default,1318.4,3.045,1945.5,4.334,0.98,1911.9,1243,8.747,3.046,2.83,0.1
4/2/2021,7:05:30,0,Default,1612.3,3.049,2379.2,4.34,1.21,2338.2,1520,8.747,3.05,2.83,0.1
4/2/2021,7:06:00,0,Default,1808.2,3.052,2666.9,4.345,1.36,2620.8,1704,8.765,3.053,2.83,0.1
4/2/2021,7:06:30,0,Default,2124.1,3.056,3133.4,4.351,1.61,3079.3,2002,8.76,3.056,2.83,0.1
4/2/2021,7:07:00,0,Default,2424.8,3.058,3576.4,4.355,1.85,3514.6,2285,8.765,3.059,2.83,0.1
4/2/2021,7:07:30,0,Default,2796.6,3.061,4124.2,4.361,2.16,4053,2634,8.77,3.062,2.83,0.1
4/2/2021,7:08:00,0,Default,2956.1,3.064,4359.4,4.365,2.29,4284.1,2785,8.771,3.065,2.83,0.1
4/2/2021,7:08:30,0,Default,3063,3.068,4516.6,4.371,2.37,4438.6,2885,8.773,3.069,2.83,0.1
4/2/2021,7:09:00,0,Default,3155.7,3.072,4653,4.377,2.45,4572.6,2972,8.776,3.072,2.83,0.1
4/2/2021,7:09:30,0,Default,3274.7,3.075,4828.4,4.382,2.55,4745,3084,8.777,3.076,2.83,0.1
4/2/2021,7:10:00,0,Default,3313.8,3.079,4885.9,4.387,2.58,4801.5,3121,8.779,3.08,2.83,0.1
4/2/2021,7:10:30,0,Default,3387.7,3.083,4994.2,4.393,2.64,4907.9,3190,8.783,3.083,2.83,0.1
4/2/2021,7:11:00,0,Default,3498.7,3.087,5157,4.399,2.73,5067.9,3294,8.789,3.087,2.83,0.1
4/2/2021,7:11:30,0,Default,3681.1,3.09,5424.5,4.404,2.88,5330.8,3465,8.798,3.09,2.83,0.1
4/2/2021,7:12:00,0,Default,3889.3,3.093,5731.3,4.409,3.06,5632.3,3661,8.798,3.094,2.83,0.1
4/2/2021,7:12:30,0,Default,4028.2,3.096,5934.5,4.413,3.17,5831.9,3791,8.807,3.096,2.83,0.1
4/2/2021,7:13:00,0,Default,4204.8,3.099,6194.6,4.418,3.32,6087.5,3957,8.808,3.1,2.83,0.1
4/2/2021,7:13:30,0,Default,4317.4,3.102,6360.1,4.423,3.41,6250.2,4063,8.809,3.102,2.83,0.1
4/2/2021,7:14:00,0,Default,4456.2,3.104,6564.4,4.427,3.53,6451,4193,8.81,3.106,2.83,0.1
4/2/2021,7:14:30,0,Default,4589,3.107,6759.8,4.431,3.64,6643,4318,8.812,3.107,2.83,0.1
4/2/2021,7:15:00,0,Default,4738.2,3.109,6979.3,4.434,3.77,6858.7,4458,8.813,3.109,2.83,0.1
4/2/2021,7:15:30,0,Default,4925.2,3.11,7254.3,4.437,3.93,7128.9,4634,8.815,3.111,2.83,0.1
4/2/2021,7:16:00,0,Default,5179,3.112,7628,4.44,4.14,7496.2,4873,8.816,3.113,2.83,0.1
4/2/2021,7:16:30,0,Default,5407.6,3.115,7964.5,4.444,4.34,7826.8,5087,8.817,3.115,2.83,0.1
4/2/2021,7:17:00,0,Default,5574.8,3.117,8209.9,4.447,4.48,8068,5244,8.821,3.117,2.83,0.1
4/2/2021,7:17:30,0,Default,5701.9,3.119,8396.5,4.451,4.59,8251.4,5363,8.823,3.119,2.83,0.1
4/2/2021,7:18:00,0,Default,5845.1,3.12,8606.9,4.453,4.72,8458.1,5498,8.825,3.121,2.83,0.1
4/2/2021,7:18:30,0,Default,5902.5,3.122,8691,4.455,4.76,8540.8,5552,8.827,3.123,2.83,0.1
4/2/2021,7:19:00,0,Default,6062.6,3.122,8927.3,4.457,4.9,8773,5702,8.825,3.123,2.83,0.1
4/2/2021,7:19:30,0,Default,6151.4,3.124,9057.7,4.459,4.98,8901.1,5786,8.826,3.124,2.83,0.1
4/2/2021,7:20:00,0,Default,6724.9,3.124,9901.8,4.462,5.48,9730.6,6325,8.828,3.125,2.83,0.1
4/2/2021,7:20:30,0,Default,6849.5,3.126,10085.4,4.464,5.59,9911,6442,8.827,3.127,2.83,0.1
4/2/2021,7:21:00,0,Default,6793.1,3.128,10002.2,4.468,5.54,9829.2,6389,8.828,3.129,2.83,0.1
4/2/2021,7:21:30,0,Default,6814.5,3.13,10033.6,4.47,5.56,9860.1,6409,8.828,3.131,2.83,0.1
4/2/2021,7:22:00,0,Default,6937.4,3.133,10215,4.474,5.66,10038.4,6525,8.826,3.132,2.83,0.1
4/2/2021,7:22:30,0,Default,7019.2,3.135,10335.2,4.478,5.74,10156.5,6602,8.827,3.136,2.83,0.1
4/2/2021,7:23:00,0,Default,7026.2,3.138,10345.3,4.482,5.74,10166.4,6608,8.828,3.138,2.83,0.1
4/2/2021,7:23:30,0,Default,7037.7,3.14,10362.2,4.485,5.75,10183,6619,8.829,3.14,2.83,0.1
4/2/2021,7:24:00,0,Default,7082,3.142,10427.3,4.488,5.79,10247,6661,8.828,3.142,2.83,0.1
4/2/2021,7:24:30,0,Default,7144.6,3.144,10519.6,4.491,5.85,10337.8,6720,8.828,3.145,2.83,0.1
4/2/2021,7:25:00,0,Default,7173.6,3.145,10562.4,4.493,5.87,10379.7,6747,8.828,3.145,2.83,0.1
4/2/2021,7:25:30,0,Default,7201.1,3.147,10602.9,4.496,5.9,10419.5,6773,8.828,3.147,2.83,0.1
4/2/2021,7:26:00,0,Default,7296.8,3.149,10743.1,4.499,5.98,10557.4,6862,8.83,3.149,2.83,0.1
4/2/2021,7:26:30,0,Default,7383.1,3.15,10870.3,4.501,6.05,10682.3,6943,8.83,3.15,2.83,0.1
4/2/2021,7:27:00,0,Default,7538.6,3.152,11099.6,4.504,6.19,10907.7,7090,8.828,3.153,2.83,0.1
4/2/2021,7:27:30,0,Default,7784.9,3.154,11462,4.508,6.41,11263.8,7321,8.829,3.155,2.83,0.1
4/2/2021,7:28:00,0,Default,7881.6,3.158,11604.1,4.513,6.49,11403.4,7412,8.83,3.159,2.83,0.1
4/2/2021,7:28:30,0,Default,7942.7,3.161,11694.5,4.518,6.55,11492.3,7470,8.829,3.163,2.83,0.1
4/2/2021,7:29:00,0,Default,8068.2,3.165,11879.3,4.525,6.66,11674,7588,8.829,3.166,2.83,0.1
4/2/2021,7:29:30,0,Default,8225.1,3.169,12109.7,4.53,6.8,11900.3,7735,8.831,3.169,2.83,0.1
4/2/2021,7:30:00,0,Default,8323.9,3.172,12255.5,4.535,6.89,12043.6,7828,8.83,3.174,2.83,0.1
4/2/2021,7:30:30,0,Default,8326.8,3.176,12260.1,4.541,6.89,12048.1,7831,8.829,3.177,2.83,0.1
4/2/2021,7:31:00,0,Default,8327.8,3.178,12261.5,4.544,6.89,12049.5,7832,8.829,3.178,2.83,0.1
4/2/2021,7:31:30,0,Default,8346.6,3.181,12289.1,4.548,6.91,12076.6,7850,8.829,3.182,2.83,0.1
4/2/2021,7:32:00,0,Default,8430.6,3.183,12412.6,4.551,6.98,12198,7929,8.83,3.183,2.82,0.1
4/2/2021,7:32:30,0,Default,8638.1,3.184,12718.4,4.553,7.17,12498.5,8124,8.829,3.184,2.82,0.1
4/2/2021,7:33:00,0,Default,8781.4,3.185,12929.2,4.555,7.3,12705.7,8259,8.83,3.185,2.83,0.1
4/2/2021,7:33:30,0,Default,8999.5,3.187,13250.5,4.558,7.49,13021.4,8464,8.829,3.186,2.83,0.1
4/2/2021,7:34:00,0,Default,9160.5,3.188,13487.8,4.561,7.63,13254.6,8615,8.828,3.188,2.83,0.1
4/2/2021,7:34:30,0,Default,9341.8,3.192,13754.8,4.567,7.8,13517,8786,8.828,3.192,2.83,0.1
4/2/2021,7:35:00,0,Default,9537.5,3.194,14043.4,4.571,7.97,13800.6,8970,8.827,3.195,2.83,0.1
4/2/2021,7:35:30,0,Default,9733.8,3.197,14332.7,4.575,8.15,14085,9155,8.826,3.197,2.83,0.1
4/2/2021,7:36:00,0,Default,9831.5,3.2,14476.5,4.58,8.24,14226.2,9247,8.826,3.201,2.83,0.1
4/2/2021,7:36:30,0,Default,9926.6,3.203,14617,4.584,8.33,14364.3,9337,8.825,3.202,2.83,0.1
4/2/2021,7:37:00,0,Default,10010.4,3.205,14740.9,4.588,8.4,14486.1,9416,8.824,3.205,2.83,0.1
4/2/2021,7:37:30,0,Default,10055.4,3.207,14806.5,4.59,8.44,14550.5,9458,8.825,3.208,2.83,0.1
4/2/2021,7:38:00,0,Default,10132.7,3.208,14920.7,4.592,8.51,14662.8,9531,8.825,3.208,2.83,0.1
4/2/2021,7:38:30,0,Default,10375.3,3.209,15279.7,4.594,8.73,15015.6,9760,8.821,3.209,2.82,0.1
4/2/2021,7:39:00,0,Default,10680.9,3.209,15730.1,4.596,9.01,15458.1,10048,8.82,3.209,2.83,0.1
4/2/2021,7:39:30,0,Default,10843.8,3.21,15970.3,4.597,9.16,15694.2,10201,8.819,3.21,2.82,0.1
4/2/2021,7:40:00,0,Default,11034.2,3.21,16251.5,4.598,9.33,15970.6,10381,8.817,3.211,2.82,0.1
4/2/2021,7:40:30,0,Default,11179.2,3.211,16464.9,4.6,9.47,16180.3,10517,8.817,3.211,2.83,0.1
4/2/2021,7:41:00,0,Default,11450.2,3.212,16865.3,4.602,9.71,16573.8,10773,8.815,3.213,2.82,0.1
4/2/2021,7:41:30,0,Default,11539.5,3.214,16996.5,4.605,9.8,16702.7,10857,8.815,3.214,2.83,0.1
4/2/2021,7:42:00,0,Default,11715.6,3.215,17256.3,4.608,9.96,16958,11023,8.815,3.216,2.82,0.1
4/2/2021,7:42:30,0,Default,11901.3,3.217,17531.6,4.611,10.13,17228.6,11199,8.811,3.217,2.83,0.1
4/2/2021,7:43:00,0,Default,12071.2,3.219,17782.6,4.614,10.29,17475.2,11359,8.81,3.219,2.83,0.1
4/2/2021,7:43:30,0,Default,12287,3.219,18101.5,4.615,10.49,17788.7,11563,8.807,3.219,2.82,0.1
4/2/2021,7:44:00,0,Default,12451.1,3.221,18344.2,4.618,10.64,18027.2,11718,8.806,3.222,2.83,0.1
4/2/2021,7:44:30,0,Default,12661.1,3.221,18654.3,4.62,10.83,18331.9,11916,8.804,3.221,2.82,0.1
4/2/2021,7:45:00,0,Default,12710.6,3.222,18727.3,4.621,10.88,18403.6,11962,8.804,3.222,2.82,0.1
4/2/2021,7:45:30,0,Default,12748.6,3.224,18783.4,4.623,10.91,18458.7,11998,8.804,3.223,2.83,0.1
4/2/2021,7:46:00,0,Default,12796,3.225,18854.6,4.626,10.96,18528.7,12044,8.801,3.225,2.83,0.1
4/2/2021,7:46:30,0,Default,12854.9,3.227,18940.8,4.628,11.01,18613.5,12099,8.802,3.227,2.82,0.1
4/2/2021,7:47:00,0,Default,12973.1,3.229,19115.6,4.632,11.12,18785.2,12210,8.801,3.23,2.82,0.1
4/2/2021,7:47:30,0,Default,13115.7,3.231,19326.6,4.635,11.26,18992.6,12345,8.799,3.232,2.83,0.1
4/2/2021,7:48:00,0,Default,13266.9,3.233,19549.1,4.639,11.4,19211.3,12487,8.8,3.234,2.83,0.1
4/2/2021,7:48:30,0,Default,13315.4,3.236,19620.6,4.642,11.44,19281.5,12533,8.8,3.235,2.82,0.1
4/2/2021,7:49:00,0,Default,13362.4,3.238,19689.5,4.646,11.49,19349.2,12577,8.8,3.238,2.82,0.1
4/2/2021,7:49:30,0,Default,13408,3.241,19758.6,4.65,11.53,19417.2,12621,8.797,3.241,2.82,0.1
4/2/2021,7:50:00,0,Default,13429.2,3.243,19788.1,4.653,11.55,19446.2,12640,8.8,3.244,2.82,0.1
4/2/2021,7:50:30,0,Default,13467.7,3.246,19846.3,4.657,11.58,19503.3,12677,8.798,3.245,2.83,0.1
4/2/2021,7:51:00,0,Default,13558.1,3.247,19979.3,4.66,11.67,19634,12762,8.798,3.249,2.82,0.1
4/2/2021,7:51:30,0,Default,13676.9,3.249,20156.4,4.663,11.78,19808.1,12875,8.794,3.25,2.83,0.1
4/2/2021,7:52:00,0,Default,13755.1,3.251,20271,4.666,11.85,19920.7,12948,8.795,3.251,2.82,0.1
4/2/2021,7:52:30,0,Default,13863.9,3.253,20434.3,4.669,11.96,20081.2,13053,8.79,3.254,2.82,0.1
4/2/2021,7:53:00,0,Default,13958.3,3.255,20573.6,4.672,12.04,20218.1,13142,8.79,3.255,2.82,0.1
4/2/2021,7:53:30,0,Default,14030,3.256,20679.6,4.674,12.11,20322.3,13209,8.789,3.257,2.82,0.1
4/2/2021,7:54:00,0,Default,14117.3,3.258,20809,4.677,12.19,20449.5,13292,8.788,3.258,2.82,0.1
4/2/2021,7:54:30,0,Default,14190.9,3.259,20916.9,4.679,12.26,20555.5,13361,8.789,3.259,2.82,0.1
4/2/2021,7:55:00,0,Default,14240.5,3.261,20990.5,4.682,12.31,20627.8,13408,8.788,3.261,2.82,0.1
4/2/2021,7:55:30,0,Default,14292.7,3.262,21069.1,4.683,12.36,20705,13458,8.785,3.262,2.82,0.1
4/2/2021,7:56:00,0,Default,14350.4,3.263,21154,4.685,12.41,20788.5,13513,8.786,3.264,2.82,0.1
4/2/2021,7:56:30,0,Default,14419.9,3.264,21257.4,4.687,12.48,20890.1,13579,8.784,3.264,2.83,0.1
4/2/2021,7:57:00,0,Default,14482.4,3.265,21350.3,4.688,12.54,20981.5,13638,8.783,3.265,2.82,0.1
4/2/2021,7:57:30,0,Default,14599.8,3.265,21523.7,4.688,12.65,21151.8,13749,8.782,3.264,2.82,0.1
4/2/2021,7:58:00,0,Default,14725.4,3.266,21710.2,4.691,12.77,21335.1,13868,8.78,3.266,2.82,0.1
4/2/2021,7:58:30,0,Default,14784.4,3.267,21798.5,4.692,12.82,21421.9,13924,8.778,3.267,2.82,0.1
4/2/2021,7:59:00,0,Default,14857.8,3.268,21906.8,4.694,12.89,21528.4,13993,8.778,3.268,2.82,0.1
4/2/2021,7:59:30,0,Default,14930.2,3.27,22013.6,4.697,12.96,21633.3,14062,8.777,3.271,2.82,0.1
4/2/2021,8:00:00,0,Default,15001.4,3.271,22118.2,4.699,13.03,21736.1,14128,8.778,3.271,2.82,0.1
4/2/2021,8:00:30,0,Default,15057.6,3.273,22201.5,4.702,13.08,21817.9,14182,8.777,3.274,2.82,0.1
4/2/2021,8:01:00,0,Default,15103.2,3.275,22269.1,4.704,13.12,21884.3,14225,8.777,3.276,2.82,0.1
4/2/2021,8:01:30,0,Default,15142.9,3.276,22328.3,4.707,13.16,21942.6,14263,8.776,3.277,2.82,0.1
4/2/2021,8:02:00,0,Default,15198.5,3.277,22410.8,4.708,13.22,22023.7,14315,8.775,3.278,2.82,0.1
4/2/2021,8:02:30,0,Default,15275.5,3.278,22525.6,4.71,13.29,22136.5,14389,8.773,3.279,2.82,0.1
4/2/2021,8:03:00,0,Default,15407.1,3.278,22720.2,4.71,13.41,22327.7,14513,8.772,3.278,2.82,0.1
4/2/2021,8:03:30,0,Default,15508.6,3.277,22871.1,4.709,13.51,22476.1,14609,8.77,3.276,2.82,0.1
4/2/2021,8:04:00,0,Default,15688.7,3.277,23139.1,4.71,13.68,22739.4,14781,8.766,3.277,2.82,0.1
4/2/2021,8:04:30,0,Default,15824.6,3.276,23340.6,4.709,13.81,22937.4,14909,8.765,3.276,2.82,0.1
4/2/2021,8:05:00,0,Default,15931.7,3.276,23498.4,4.709,13.91,23092.5,15010,8.765,3.276,2.82,0.1
4/2/2021,8:05:30,0,Default,16003.9,3.275,23605.9,4.709,13.98,23198.1,15079,8.763,3.276,2.82,0.1
4/2/2021,8:06:00,0,Default,16068.4,3.275,23701.1,4.709,14.04,23291.7,15140,8.763,3.275,2.82,0.1
4/2/2021,8:06:30,0,Default,16146.1,3.275,23816.2,4.708,14.12,23404.9,15213,8.762,3.275,2.82,0.1
4/2/2021,8:07:00,0,Default,16207.2,3.275,23907.5,4.708,14.18,23494.5,15271,8.761,3.274,2.82,0.1
4/2/2021,8:07:30,0,Default,16254.4,3.275,23976.9,4.709,14.22,23562.8,15316,8.761,3.276,2.82,0.1
4/2/2021,8:08:00,0,Default,16297.5,3.275,24040.1,4.709,14.26,23624.9,15356,8.762,3.275,2.82,0.1
4/2/2021,8:08:30,0,Default,16329.9,3.276,24088.4,4.71,14.29,23672.4,15387,8.761,3.276,2.82,0.1
4/2/2021,8:09:00,0,Default,16363.5,3.276,24138.4,4.711,14.32,23721.5,15419,8.76,3.276,2.82,0.1
4/2/2021,8:09:30,0,Default,16422,3.276,24225.8,4.711,14.38,23807.4,15475,8.758,3.276,2.82,0.1
4/2/2021,8:10:00,0,Default,16492.5,3.277,24331.9,4.712,14.45,23911.7,15543,8.755,3.277,2.82,0.1
4/2/2021,8:10:30,0,Default,16585.2,3.277,24469.3,4.713,14.54,24046.7,15630,8.754,3.277,2.82,0.1
4/2/2021,8:11:00,0,Default,16671,3.277,24597.8,4.714,14.62,24173,15712,8.752,3.278,2.82,0.1
4/2/2021,8:11:30,0,Default,16778.1,3.278,24755.7,4.715,14.72,24328.2,15813,8.752,3.278,2.82,0.1
4/2/2021,8:12:00,0,Default,16899.7,3.279,24937.5,4.717,14.84,24506.8,15929,8.748,3.279,2.82,0.1
4/2/2021,8:12:30,0,Default,16995.9,3.28,25078.4,4.718,14.93,24645.3,16019,8.75,3.279,2.82,0.1
4/2/2021,8:13:00,0,Default,17096.3,3.28,25229.1,4.719,15.03,24793.4,16116,8.746,3.279,2.82,0.1
4/2/2021,8:13:30,0,Default,17195.2,3.28,25375.8,4.72,15.12,24937.6,16209,8.745,3.28,2.82,0.1
4/2/2021,8:14:00,0,Default,17283.1,3.282,25506.3,4.723,15.21,25065.8,16293,8.744,3.282,2.82,0.1
4/2/2021,8:14:30,0,Default,17362,3.284,25623.1,4.726,15.28,25180.7,16367,8.743,3.284,2.82,0.1
4/2/2021,8:15:00,0,Default,17420.7,3.286,25709.4,4.728,15.34,25265.4,16423,8.744,3.285,2.82,0.1
4/2/2021,8:15:30,0,Default,17466.2,3.288,25775.1,4.732,15.38,25330,16464,8.746,3.289,2.82,0.1
4/2/2021,8:16:00,0,Default,17494.5,3.29,25818.7,4.734,15.41,25372.9,16492,8.743,3.29,2.82,0.1
4/2/2021,8:16:30,0,Default,17531.6,3.291,25873.8,4.737,15.45,25427.1,16528,8.743,3.292,2.82,0.1
4/2/2021,8:17:00,0,Default,17572,3.292,25934.6,4.738,15.49,25486.8,16566,8.741,3.292,2.82,0.1
4/2/2021,8:17:30,0,Default,17622.3,3.293,26010.4,4.74,15.54,25561.3,16615,8.739,3.293,2.82,0.1
4/2/2021,8:18:00,0,Default,17664.1,3.293,26072.3,4.74,15.58,25622.2,16654,8.739,3.294,2.82,0.1
4/2/2021,8:18:30,0,Default,17704.1,3.294,26132.1,4.741,15.61,25680.9,16693,8.737,3.295,2.82,0.1
4/2/2021,8:19:00,0,Default,17739.1,3.294,26182.5,4.741,15.65,25730.5,16725,8.739,3.293,2.82,0.1
4/2/2021,8:19:30,0,Default,17793.7,3.294,26265.8,4.741,15.7,25812.3,16778,8.736,3.294,2.82,0.1
4/2/2021,8:20:00,0,Default,17848.8,3.293,26347.9,4.74,15.76,25893,16830,8.735,3.293,2.82,0.1
4/2/2021,8:20:30,0,Default,17916.1,3.292,26447.2,4.74,15.82,25990.6,16894,8.734,3.293,2.82,0.1
4/2/2021,8:21:00,0,Default,17994.6,3.292,26564.7,4.739,15.9,26106,16969,8.732,3.292,2.82,0.1
4/2/2021,8:21:30,0,Default,18080,3.292,26690.4,4.739,15.98,26229.6,17049,8.733,3.292,2.82,0.1
4/2/2021,8:22:00,0,Default,18150.9,3.292,26795.6,4.74,16.05,26333,17116,8.732,3.291,2.82,0.1
4/2/2021,8:22:30,0,Default,18196.8,3.292,26864.5,4.741,16.09,26400.7,17160,8.731,3.292,2.82,0.1
