YY/MM/DD,Hour:Min:Sec,r1,r2,MS5803_T,pressure
4/1/2021,20:24:22,1348.54,1543.61,8.99,1303.9
4/1/2021,20:24:52,1318.39,1600.32,8.99,1303.9
4/1/2021,20:25:22,1321.6,1647.3,9.01,1304.7
4/1/2021,20:25:52,1328.75,1539.98,8.97,1304.9
4/1/2021,20:26:22,1331.97,1589.87,8.97,1305.4
4/1/2021,20:26:52,1324.16,1598.52,8.95,1306.3
4/1/2021,20:27:22,921.65,1070.96,8.99,1305.9
4/1/2021,20:27:52,562.57,619.2,8.97,1306.8
4/1/2021,20:28:22,667.73,745.5,8.97,1306.8
4/1/2021,20:28:52,595.19,646.97,8.97,1307.1
4/1/2021,20:29:22,682.61,757.76,8.95,1307
4/1/2021,20:29:52,408.63,425.94,8.95,1306.8
4/1/2021,20:30:22,331.97,350.87,8.94,1307.2
4/1/2021,20:30:52,274.15,293.82,8.92,1307.7
4/1/2021,20:31:22,249.86,267.88,8.92,1307.7
4/1/2021,20:31:52,243.06,260.03,8.9,1307.4
4/1/2021,20:32:23,252.07,271.62,8.9,1307.6
4/1/2021,20:32:53,252.56,272.32,8.9,1307.4
4/1/2021,20:33:23,249.13,268.45,8.88,1307.3
4/1/2021,20:33:53,247.9,268.24,8.9,1307.6
4/1/2021,20:34:23,249.06,267.54,8.88,1308.3
4/1/2021,20:34:53,238.61,257.56,8.9,1307.9
4/1/2021,20:35:23,212.47,230.11,8.88,1308.1
4/1/2021,20:35:53,213.87,230.88,8.86,1307.8
4/1/2021,20:36:23,222.25,237.77,8.88,1308.1
4/1/2021,20:36:53,213.44,231.75,8.88,1308.3
4/1/2021,20:37:23,202.22,213.57,8.88,1308.6
4/1/2021,20:37:53,188.03,201.01,8.88,1308.6
4/1/2021,20:38:23,178.17,187.71,8.9,1308.9
4/1/2021,20:38:53,175.39,189.29,8.88,1309.8
4/1/2021,20:39:23,188.22,200.4,8.86,1309.5
4/1/2021,20:39:53,193.92,204.62,8.88,1309.5
4/1/2021,20:40:23,131.76,143.52,8.82,1310.6
4/1/2021,20:40:53,141.71,153.92,8.82,1310.6
4/1/2021,20:41:23,123.33,133.92,8.82,1310.6
4/1/2021,20:41:53,108.38,119.06,8.79,1311
4/1/2021,20:42:23,114.94,125.96,8.82,1311.1
4/1/2021,20:42:53,107.65,118.64,8.79,1311.3
4/1/2021,20:43:23,118.36,130.96,8.77,1311.2
4/1/2021,20:43:53,113.93,125.86,8.82,1311.4
4/1/2021,20:44:23,103.43,115.46,8.77,1311.7
4/1/2021,20:44:53,99.7,111.35,8.75,1311.7
4/1/2021,20:45:23,78.14,88.69,8.69,1311.8
4/1/2021,20:45:53,83.06,94.29,8.67,1311.9
4/1/2021,20:46:23,88.28,99.39,8.71,1312
4/1/2021,20:46:53,90.03,101.14,8.73,1312.3
4/1/2021,20:47:23,87.15,98.61,8.71,1312.5
4/1/2021,20:47:53,88.53,99.12,8.71,1312.8
4/1/2021,20:48:23,85.48,97.55,8.73,1313.1
4/1/2021,20:48:53,82.54,94.27,8.69,1313
4/1/2021,20:49:23,82.03,93.52,8.67,1313.4
4/1/2021,20:49:53,76.12,85.87,8.64,1313.3
4/1/2021,20:50:24,74.11,83.6,8.67,1313.2
4/1/2021,20:50:54,73.5,83.1,8.64,1313.6
4/1/2021,20:51:24,74.61,84.72,8.66,1313.1
4/1/2021,20:51:54,71.19,81.41,8.66,1313.6
4/1/2021,20:52:24,71.27,80.56,8.64,1313.8
4/1/2021,20:52:54,69.19,78.41,8.66,1313.6
4/1/2021,20:53:24,65.64,75.23,8.6,1313.7
4/1/2021,20:53:54,78.24,87.9,8.64,1314.5
4/1/2021,20:54:24,66.84,74.86,8.67,1314.2
4/1/2021,20:54:54,69.73,78.7,8.62,1314
4/1/2021,20:55:24,67.63,76.15,8.6,1314.2
4/1/2021,20:55:54,65.61,73.8,8.6,1315.2
4/1/2021,20:56:24,64.16,72.92,8.56,1315.1
4/1/2021,20:56:54,65.33,74.17,8.58,1315.1
4/1/2021,20:57:24,61.78,70.73,8.58,1315.4
4/1/2021,20:57:54,60.9,69.21,8.56,1315.3
4/1/2021,20:58:24,61.86,70.08,8.54,1316
4/1/2021,20:58:54,61.97,70.1,8.56,1315.8
4/1/2021,20:59:24,61.56,69.81,8.56,1316.3
4/1/2021,20:59:54,62.48,71.29,8.56,1316.6
4/1/2021,21:00:24,60.77,69.54,8.6,1316.4
4/1/2021,21:00:54,59.75,68.24,8.58,1316.8
4/1/2021,21:01:24,59.62,68.09,8.56,1316.6
4/1/2021,21:01:54,58.52,67.06,8.53,1316.5
4/1/2021,21:02:24,59.07,67.52,8.54,1316.8
4/1/2021,21:02:54,56.82,64.77,8.54,1317.2
4/1/2021,21:03:24,54.38,62.81,8.54,1317
4/1/2021,21:03:54,53.94,61.81,8.49,1317.1
4/1/2021,21:04:24,53.19,61.57,8.49,1317.3
4/1/2021,21:04:54,54.49,62.11,8.51,1317.1
4/1/2021,21:05:24,52.99,61.1,8.47,1317.3
4/1/2021,21:05:54,52.89,60.53,8.47,1317.3
4/1/2021,21:06:24,53.12,60.82,8.47,1316.8
4/1/2021,21:06:54,53.41,61.33,8.51,1316.9
4/1/2021,21:07:24,53.39,60.51,8.49,1316.6
4/1/2021,21:07:55,52.54,59.68,8.47,1317.3
4/1/2021,21:08:25,52.21,59.2,8.45,1316.8
4/1/2021,21:08:55,52.07,59.51,8.45,1316.8
4/1/2021,21:09:25,51.66,59.35,8.45,1317.5
4/1/2021,21:09:55,52.33,59.11,8.45,1317.2
4/1/2021,21:10:25,51.69,58.72,8.45,1317.5
4/1/2021,21:10:55,50.65,57.74,8.45,1317.5
4/1/2021,21:11:25,50.56,57.69,8.47,1317.8
4/1/2021,21:11:55,50.15,57.49,8.45,1317.2
4/1/2021,21:12:25,49.5,56.74,8.41,1317.4
4/1/2021,21:12:55,48.85,55.51,8.43,1317.2
4/1/2021,21:13:25,48.47,55.33,8.45,1317.5
4/1/2021,21:13:55,47.41,54.25,8.43,1317.4
4/1/2021,21:14:25,46.5,53.81,8.41,1317.9
4/1/2021,21:14:55,47.14,53.93,8.41,1317.6
4/1/2021,21:15:25,47.24,53.92,8.4,1317.3
4/1/2021,21:15:55,46.57,53.92,8.4,1317.8
4/1/2021,21:16:25,46.73,53.44,8.45,1318
4/1/2021,21:16:55,46.6,53.56,8.41,1317.6
4/1/2021,21:17:25,46.34,52.95,8.4,1317.6
4/1/2021,21:17:55,46.39,52.63,8.4,1317.6
4/1/2021,21:18:25,45.34,52.17,8.4,1317.3
4/1/2021,21:18:55,44.48,51.88,8.41,1317.4
4/1/2021,21:19:25,44.28,51.35,8.38,1318
4/1/2021,21:19:55,44.06,50.52,8.38,1317.8
4/1/2021,21:20:25,43.03,50.22,8.38,1318.3
4/1/2021,21:20:55,42.89,49.72,8.36,1318.2
4/1/2021,21:21:25,43.11,49.61,8.36,1318.2
4/1/2021,21:21:55,43.41,49.87,8.34,1318.2
4/1/2021,21:22:25,42.67,49.08,8.34,1318.7
4/1/2021,21:22:55,42.13,48.99,8.36,1318
4/1/2021,21:23:25,41.59,48.75,8.34,1318.4
4/1/2021,21:23:55,41.47,48.08,8.34,1318.9
4/1/2021,21:24:25,42.16,48.62,8.32,1318.4
4/1/2021,21:24:55,41.38,48.19,8.32,1318.9
4/1/2021,21:25:25,41.75,48.17,8.34,1318.9
4/1/2021,21:25:56,41.42,48.09,8.32,1319.1
4/1/2021,21:26:26,41.23,47.89,8.32,1318.9
4/1/2021,21:26:56,40.52,47.11,8.34,1318.9
4/1/2021,21:27:26,40.23,46.69,8.32,1318.6
4/1/2021,21:27:56,39.98,46.42,8.3,1319.3
4/1/2021,21:28:26,39.34,46.6,8.3,1318.8
4/1/2021,21:28:56,39.48,46.17,8.27,1319
4/1/2021,21:29:26,38.95,45.31,8.28,1319
4/1/2021,21:29:56,39.04,45.25,8.3,1318.8
4/1/2021,21:30:26,38.57,45.31,8.3,1318.8
4/1/2021,21:30:56,38.87,45.25,8.3,1318.6
4/1/2021,21:31:26,39.3,45.89,8.3,1318.3
4/1/2021,21:31:56,38.79,45.24,8.3,1319.1
4/1/2021,21:32:26,38.82,45.3,8.3,1318.8
4/1/2021,21:32:56,38.65,45.37,8.3,1318.6
4/1/2021,21:33:26,38.19,44.86,8.28,1318
4/1/2021,21:33:56,37.8,44.79,8.3,1318.3
4/1/2021,21:34:26,37.88,44.74,8.28,1317.8
4/1/2021,21:34:56,37.9,44.75,8.27,1317.7
4/1/2021,21:35:26,37.02,44.55,8.27,1318
4/1/2021,21:35:56,36.98,43.98,8.28,1317.8
4/1/2021,21:36:26,37.26,44.01,8.25,1317.7
4/1/2021,21:36:56,36.75,43.79,8.27,1318
4/1/2021,21:37:26,37.02,43.51,8.27,1318.2
4/1/2021,21:37:56,37.15,43.7,8.27,1317.7
4/1/2021,21:38:26,36.59,43.32,8.25,1317.7
4/1/2021,21:38:56,36.56,42.86,8.23,1317.9
4/1/2021,21:39:26,36.61,42.88,8.27,1318
4/1/2021,21:39:56,35.98,42.74,8.23,1317.9
4/1/2021,21:40:26,35.65,42.96,8.23,1317.9
4/1/2021,21:40:56,35.93,42.53,8.25,1318.4
4/1/2021,21:41:26,35.96,42.29,8.25,1318.9
4/1/2021,21:41:56,35.76,41.77,8.25,1318.7
4/1/2021,21:42:26,35.78,42.56,8.25,1318.7
4/1/2021,21:42:56,35.31,42.32,8.23,1318.4
4/1/2021,21:43:26,35.75,42.54,8.25,1318.4
4/1/2021,21:43:57,36.14,42.11,8.23,1318.9
4/1/2021,21:44:27,35.42,42.15,8.23,1318.4
4/1/2021,21:44:57,34.43,41.52,8.23,1319.1
4/1/2021,21:45:27,34.5,41.34,8.23,1318.1
4/1/2021,21:45:57,34.5,41.94,8.21,1318.3
4/1/2021,21:46:27,34.85,41.14,8.23,1318.6
4/1/2021,21:46:57,35.09,41.86,8.21,1318.6
4/1/2021,21:47:27,34.81,41.17,8.23,1318.4
4/1/2021,21:47:57,34.85,41.29,8.23,1318.6
4/1/2021,21:48:27,34.11,40.42,8.21,1318.1
4/1/2021,21:48:57,34.62,40.74,8.23,1318.1
4/1/2021,21:49:27,33.85,40.65,8.23,1317.9
4/1/2021,21:49:57,34.04,40.59,8.21,1317.8
4/1/2021,21:50:27,34.35,40.4,8.19,1317.5
4/1/2021,21:50:57,32.93,40.26,8.19,1317.3
4/1/2021,21:51:27,32.97,39.74,8.23,1317.1
4/1/2021,21:51:57,34.1,40.41,8.21,1317.1
4/1/2021,21:52:27,32.89,40.48,8.23,1317.1
4/1/2021,21:52:57,33.86,40.7,8.19,1316.3
4/1/2021,21:53:27,33.4,40.76,8.19,1316.8
4/1/2021,21:53:57,33.32,40.6,8.21,1316.6
4/1/2021,21:54:27,33.41,39.36,8.21,1316.6
4/1/2021,21:54:57,33.11,40.14,8.21,1316.1
4/1/2021,21:55:27,32.79,39.56,8.19,1316.1
4/1/2021,21:55:57,33.23,39.05,8.21,1315.9
4/1/2021,21:56:27,32.18,39.67,8.21,1316.1
4/1/2021,21:56:57,33.04,39.22,8.21,1315.9
4/1/2021,21:57:27,31.69,39.02,8.17,1316
4/1/2021,21:57:57,32.78,38.77,8.17,1316
4/1/2021,21:58:27,32.49,39.36,8.19,1315.6
4/1/2021,21:58:57,32.94,39.19,8.21,1315.9
4/1/2021,21:59:27,32.27,39.31,8.19,1315.1
4/1/2021,21:59:57,32.3,39.12,8.21,1315.4
4/1/2021,22:00:27,32.46,39.02,8.19,1315.1
4/1/2021,22:00:57,32.74,39.32,8.17,1315.3
4/1/2021,22:01:27,32.51,38.83,8.21,1315.1
4/1/2021,22:01:58,31.71,38.94,8.17,1315.3
4/1/2021,22:02:28,32.18,38.61,8.19,1315.1
4/1/2021,22:02:58,32.25,38.55,8.15,1315.2
4/1/2021,22:03:28,31.81,38.36,8.21,1315.1
4/1/2021,22:03:58,31.27,38.49,8.15,1315
