date,time,R1(ohm),R2(ohm),temp(C),pres(mbar)
15660,1305.47,1560.30, 9.42,1174.3
15690,1127.82,1302.64, 9.45,1174.9
15720,1063.07,1229.51, 9.49,1175.2
15750,1170.11,1343.40, 9.47,1176.2
15780,1448.20,1708.42, 9.44,1176.8
15810,1583.92,1930.21, 9.32,1177.8
15840,1326.71,1607.46, 9.38,1178.4
15870,1487.15,1831.22, 9.34,1179.3
15900,1221.93,1459.64, 9.36,1179.8
15930,1123.98,1303.08, 9.45,1180.8
15960,1084.49,1240.58, 9.49,1181.4
15990,1012.11,1167.71, 9.55,1181.7
16020,1262.86,1474.67, 9.47,1182.8
16050,1321.03,1586.34, 9.42,1182.7
16080,1440.79,1726.54, 9.42,1183.6
16110,1430.49,1757.02, 9.38,1184.8
16140,1495.43,1837.16, 9.38,1185.0
16170,1579.89,1965.91, 9.32,1185.4
16200,1528.36,1860.30, 9.34,1186.4
16230,1506.97,1845.81, 9.34,1186.9
16260,1499.81,1803.37, 9.36,1187.7
16290,1477.24,1803.76, 9.34,1188.4
16320,1477.63,1813.39, 9.32,1188.6
16350,1539.55,1870.39, 9.34,1189.8
16380,1476.23,1811.10, 9.34,1190.8
16410,1420.82,1722.43, 9.34,1191.1
16440,1423.91,1724.70, 9.38,1192.4
16470,1432.72,1717.16, 9.38,1192.9
16500,1551.90,1887.00, 9.36,1194.0
16530,1478.96,1819.30, 9.40,1194.4
16560,1515.36,1854.16, 9.32,1195.4
16590,1521.89,1852.77, 9.32,1196.4
16620,1665.59,2076.62, 9.32,1196.9
16650,1798.70,2255.15, 9.27,1197.3
16680,1681.37,2093.02, 9.25,1198.0
16710,1746.28,2256.04, 9.27,1198.5
16740,2187.68,2913.69, 9.18,1198.5
16770,1665.14,2124.77, 9.21,1199.3
16800,2168.68,2921.18, 9.18,1200.2
16830,2446.64,3544.95, 9.16,1200.9
16860,2197.46,2911.65, 9.16,1201.4
16890,2293.48,3166.44, 9.12,1201.6
16920,2170.88,2931.47, 9.12,1202.3
16950,1758.31,2256.29, 9.12,1203.0
16980,1609.83,1997.85, 9.21,1203.5
17010,1594.77,1972.21, 9.27,1204.1
17040,1578.23,1958.64, 9.27,1204.6
17070,1601.18,1986.64, 9.25,1205.1
17100,1738.69,2203.39, 9.27,1206.1
17130,1711.13,2173.91, 9.23,1206.5
17160,1802.08,2282.44, 9.21,1207.2
17190,2019.80,2610.18, 9.14,1208.0
17220,1850.40,2424.92, 9.16,1208.8
17250,1824.13,2329.07, 9.18,1209.6
17280,1861.95,2388.05, 9.19,1209.8
17310,1798.70,2323.37, 9.18,1210.8
17340,1774.30,2246.53, 9.21,1211.1
17370,1840.07,2354.71, 9.19,1212.3
17400,1841.99,2373.95, 9.16,1212.4
17430,1800.16,2288.97, 9.18,1212.7
17460,1863.92,2388.62, 9.18,1213.2
17490,1836.35,2308.80, 9.18,1214.0
17520,1851.10,2376.67, 9.14,1214.6
17550,2018.27,2638.00, 9.18,1215.4
17580,2185.33,2987.74, 9.12,1216.0
17610,1956.04,2513.50, 9.12,1216.5
17640,1944.26,2508.32, 9.12,1217.0
17670,1935.55,2524.76, 9.16,1217.8
17700,1914.48,2482.86, 9.12,1218.5
17730,2206.15,2989.63, 9.08,1218.9
17760,2093.72,2796.67, 9.10,1219.7
17790,2112.34,2845.30, 9.10,1220.4
17820,2133.29,2782.59, 9.10,1221.4
17850,2253.02,3116.91, 9.08,1221.3
17880,2626.11,3805.08, 9.06,1222.0
17910,2348.62,3222.45, 9.08,1222.6
17940,2614.00,3725.11, 9.01,1222.6
17970,2574.29,3670.78, 9.03,1223.7
18000,2123.82,2905.85, 9.03,1224.1
18030,2652.58,3789.51, 9.05,1224.7
18060,2518.58,3614.40, 9.03,1225.4
18090,2446.30,3470.21, 9.03,1225.6
18120,2869.76,4265.99, 9.01,1226.1
18150,2971.40,4602.52, 8.97,1226.5
18180,2580.47,3786.87, 8.99,1227.5
18210,2165.98,2997.98, 8.99,1227.7
18240,1919.76,2541.57, 9.06,1228.2
18270,2486.24,3409.20, 9.03,1228.8
18300,1930.07,2520.55, 9.08,1228.9
18330,1823.56,2327.70, 9.06,1229.9
18360,2177.92,3032.63, 9.06,1230.1
18390,1884.16,2438.80, 9.08,1230.2
18420,1962.91,2630.15, 9.05,1231.3
